"harvest 
rate","dispersal
time",land-scape,patch,gen,date,"total 
count","total 
w50","total 
weight","harvest 
count","harvest 
weight",leftover count or weight,pupae,larvae,dead adults
0.5,1,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,12,1,1,17-Apr,NA,0.1277,0.276,0.138,0,0.138,0,0,0
0.5,1,12,2,1,17-Apr,1,0,0.0023,1,0,0,0,0,0
0.5,1,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,11,1,1,17-Apr,NA,0.1224,0.2516,0.01887,0,0.0629,0,0,0
0.75,1,11,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,12,1,1,17-Apr,69,0.1298,0.1816,52,0,17,0,0,0
0.75,1,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,1,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,11,1,1,17-Apr,69,0.1189,0.1858,0,0,69,0,0,0
0,6,11,2,1,17-Apr,2,0,0.0057,0,0,2,0,0,0
0,6,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,12,1,1,17-Apr,58,0.1269,0.1623,0,0,58,0,0,0
0,6,12,2,1,17-Apr,2,0,0.0052,0,0,2,0,0,0
0,6,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,6,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,11,1,1,17-Apr,56,0.1256,0.1519,14,0,42,0,0,0
0.25,6,11,2,1,17-Apr,4,0,0.0113,1,0,3,0,0,0
0.25,6,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,12,1,1,17-Apr,35,0,0.0912,9,0,26,0,0,0
0.25,6,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,6,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,11,1,1,17-Apr,17,0,0.0412,9,0,8,0,8,1
0.5,6,11,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,12,1,1,17-Apr,27,0,0.074,14,0,13,0,0,0
0.5,6,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,6,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,11,1,1,17-Apr,52,0.1254,0.1339,39,0,13,0,0,0
0.75,6,11,2,1,17-Apr,1,0,0.0022,1,0,0,0,0,0
0.75,6,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,12,1,1,17-Apr,26,0,0.0742,20,0,6,0,3,0
0.75,6,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,6,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,11,1,1,17-Apr,NA,0.1283,0.1988,0,0,0.1988,0,0,0
0,24,11,2,1,17-Apr,10,0,0.0315,0,0,10,0,0,0
0,24,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,12,1,1,17-Apr,54,0.1391,0.1692,0,0,54,0,0,0
0,24,12,2,1,17-Apr,2,0,0.0057,0,0,2,0,0,0
0,24,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,24,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,11,1,1,17-Apr,53,0.1272,0.1371,14,0,39,0,0,0
0.25,24,11,2,1,17-Apr,8,0,0.0227,2,0,6,0,0,0
0.25,24,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,12,1,1,17-Apr,57,0.1396,0.1613,15,0,42,0,0,1
0.25,24,12,2,1,17-Apr,3,0,0.0075,1,0,2,0,0,0
0.25,24,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,24,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,11,1,1,17-Apr,43,0,0.1074,22,0,21,0,0,0
0.5,24,11,2,1,17-Apr,20,0,0.0523,10,0,10,0,0,0
0.5,24,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,12,1,1,17-Apr,65,0.1281,0.1673,33,0,32,0,0,0
0.5,24,12,2,1,17-Apr,30,0,0.0792,15,0,15,0,0,0
0.5,24,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,24,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,11,1,1,17-Apr,NA,0.1265,0.1555,0,0.1166,0.0389,0,0,0
0.75,24,11,2,1,17-Apr,8,0,0.0205,6,0,2,0,0,0
0.75,24,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,12,1,1,17-Apr,39,0,0.0921,30,0,9,0,0,0
0.75,24,12,2,1,17-Apr,8,0,0.0207,6,0,2,0,0,0
0.75,24,12,3,1,17-Apr,1,0,0.0025,1,0,0,0,0,0
0.75,24,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.75,24,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
